0.0000000000000000e+00	3.1180115500460790e-04	3.0661025574660995e-04
1.0000000000000000e+00	-1.9502642418072789e+00	9.5088265321803012e-01
0.0000000000000000e+00	4.2422947567396688e-04	4.1599135574441851e-04
1.0000000000000000e+00	-1.9420268741081395e+00	9.4286709493955778e-01
0.0000000000000000e+00	3.6485651032438593e-04	3.5828584175093758e-04
1.0000000000000000e+00	-1.9462173874909252e+00	9.4694052984300048e-01
0.0000000000000000e+00	3.2561530417101652e-04	3.2007564129395404e-04
1.0000000000000000e+00	-1.9491791009341644e+00	9.4982479187962932e-01
0.0000000000000000e+00	6.7683899266813303e-03	6.2433365444880566e-03
1.0000000000000000e+00	-1.7718620902070910e+00	7.8487381667826028e-01
0.0000000000000000e+00	2.0043819320099168e-04	1.9776274885379167e-04
1.0000000000000000e+00	-1.9600900542694033e+00	9.6048825521145809e-01
0.0000000000000000e+00	4.9443401777982782e-04	4.8406852667809224e-04
1.0000000000000000e+00	-1.9374379493795830e+00	9.3841645192404088e-01
0.0000000000000000e+00	3.8803503463672140e-04	3.8082839193580184e-04
1.0000000000000000e+00	-1.9445432266869944e+00	9.4531209011356698e-01
0.0000000000000000e+00	4.0358542321279221e-04	3.9594126080935927e-04
1.0000000000000000e+00	-1.9434481942278707e+00	9.4424772091189291e-01
0.0000000000000000e+00	6.5909683528292467e-03	6.0864257379955123e-03
1.0000000000000000e+00	-1.7748121309588392e+00	7.8748952504966396e-01
0.0000000000000000e+00	9.8853685499879782e-04	9.5923329824392390e-04
1.0000000000000000e+00	-1.9117329018661486e+00	9.1368067201939140e-01
0.0000000000000000e+00	1.9781943790466786e-02	1.7157820174179182e-02
1.0000000000000000e+00	-1.6156055985597817e+00	6.5254536252442763e-01
0.0000000000000000e+00	6.4529577258915782e-02	4.9055016755377413e-02
1.0000000000000000e+00	-1.3259537285488681e+00	4.3953832256316139e-01
0.0000000000000000e+00	6.9780301826703848e-04	6.8042388392505532e-04
1.0000000000000000e+00	-1.9257510430459233e+00	9.2712926994811529e-01
0.0000000000000000e+00	5.1979783421117400e-04	5.0862459094622886e-04
1.0000000000000000e+00	-1.9358619481069967e+00	9.3689037053215418e-01
0.0000000000000000e+00	2.7656659423134660e-03	2.6285322957616472e-03
1.0000000000000000e+00	-1.8531095886305016e+00	8.5850378686857665e-01
0.0000000000000000e+00	8.4877505207914988e-04	8.2546093860424324e-04
1.0000000000000000e+00	-1.9181651421292027e+00	9.1983937811988614e-01
0.0000000000000000e+00	4.3415516645112180e-02	3.4879544026081885e-02
1.0000000000000000e+00	-1.4403749088141451e+00	5.1866996948533917e-01
0.0000000000000000e+00	2.1577690453502914e-04	2.1278854564706027e-04
1.0000000000000000e+00	-1.9585963552241066e+00	9.5902492067428868e-01
0.0000000000000000e+00	7.7325064163860462e-04	7.5297802214730305e-04
1.0000000000000000e+00	-1.9218660467201127e+00	9.2339227538389868e-01
0.0000000000000000e+00	6.2802163211881966e-03	5.8109347636879005e-03
1.0000000000000000e+00	-1.7800804593959318e+00	7.9217161048080798e-01
